監視,優先度,コード,銘柄名,優待内容,優待価値,必要資金,総合利回り,売建上限,長期優遇,制度信用指標,権利月
False,,6412,平和,"【200株】ゴルフ場割引券（1,000円）2枚",2000,44.0,0.5,0,,max逆日歩:6.0,2026-09
False,,6417,三共,【500株】吉井カントリークラブ割引券(平日1万円、休日5千円)1枚,5000,106.0,0.5,1000,,max逆日歩:9.0,2026-09
False,,6419,マースグループホールディングス,【1000株】オリジナルカレンダー,,316.0,0.0,,,注意喚起:注意喚起 / max逆日歩:6.0,2026-09
False,,6430,ダイコク電機,【100株】デジタルギフト1000円相当,1000,25.0,0.4,,,max逆日歩:4.0,2026-09
False,,6549,ディーエムソリューションズ,【400株】デジタルギフト3000円相当【注：継続保有制限】,2910,44.0,0.65,,,,2026-09
False,,6551,ツナググループ・ホールディングス,"【500株】デジタルギフト8,000円相当【注：継続保有制限】",7760,30.0,2.5,,,注意喚起:注意喚起 / max逆日歩:0.0,2026-09
False,,6557,ＡＩＡＩグループ,"【600株】【2027廃止】デジタルギフト30,000円分【注：継続保有制限】",29100,43.0,6.81,,,,2026-09
False,,6570,共和コーポレーション,【100株】【2026記念優待】スクイーズ 及び 七味缶,800,38.0,0.23,,,注意喚起:注意喚起 / max逆日歩:8,2026-09
False,,6574,コンヴァノ,"【1000株】【2027廃止】ビットコイン1,000円 及び FASTNAILネイルサービス 無料提",1000,12.0,0.81,,,,2026-09
False,,6625,ＪＡＬＣＯホールディングス,【5000株】クオカード15000円相当,14250,182.0,0.77,,,max逆日歩:8.0,2026-09
False,,6644,大崎電気工業,【100株】デジタルギフト1000円,1000,15.0,0.7,,,,2026-09
False,,6676,バッファロー,【100株】デジタルギフト または バッファロー商品セレクション 5000円相当,4850,35.0,1.4,,,注意喚起:注意喚起 / max逆日歩:9.0,2026-09
False,,6737,ＥＩＺＯ,【100株】割引券20%,,31.0,0.0,,,max逆日歩:4.0,2026-09
False,,6803,ティアック,【5000株】【抽選】オーディオ製品の試聴会,,50.0,0.0,,,,2026-09
False,,6848,東亜ディーケーケー,【300株】クオカード 2000円相当,1900,26.0,0.73,,,max逆日歩:22.0,2026-09
False,,6899,ＡＳＴＩ,"【200株】おこめ券4,400円分",4400,45.0,0.97,,,,2026-09
False,,6942,ソフィアホールディングス,【100株】キル フェ ボン チャージギフトカード3000円相当,3000,15.0,2.06,,,,2026-09
False,,6947,図研,【100株】クオカード 1000円相当,1000,51.0,0.2,200,,max逆日歩:8.0,2026-09
False,,7041,ＣＲＧホールディングス,【500株】デジタルギフト1000円相当,970,17.0,0.57,,,,2026-09
False,,7069,サイバー・バズ,【100株】デジタルギフト1000円分,970,5.0,1.94,,,,2026-09
False,,7075,ＱＬＳホールディングス,【500株】クオカード5000円相当【注：継続保有制限】,4750,50.0,0.96,,,,2026-09
False,,7076,名南Ｍ＆Ａ,【300株】	クオカード15000円相当,14250,31.0,4.57,,,注意喚起:申込停止,2026-09
False,,7084,Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,"【300株】デジタルギフト7,500円分【注：継続保有制限】",7275,85.0,0.87,,,,2026-09
False,,7087,ウイルテック,【300株】kids smile QUOカード5000円相当【注：継続保有制限】,4750,43.0,1.11,,,注意喚起:注意喚起 / max逆日歩:20.0,2026-09
False,,7090,リグア,"【300株】デジタルギフト10,000円分【注：継続保有制限】",9700,29.0,3.34,,,,2026-09
False,,7091,リビングプラットフォーム,"【200株】デジタルギフトカード12,000円",11640,26.0,4.48,,,,2026-09
False,,7102,日本車輌製造,【100株】オリジナル鉄道カレンダー,,36.0,0.0,,,max逆日歩:0.0,2026-09
False,,7119,ハルメクホールディングス,【100株】お菓子、健康食品、食品の自社商品から選択,1000,21.0,0.47,,,注意喚起:注意喚起 / max逆日歩:24,2026-09
False,,7122,近畿車輛,【200株】オリジナルカレンダー,,49.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,7127,一家ホールディングス,【100株】食事優待券2500円相当（電子チケット）,1100,7.0,1.56,,,,2026-09
False,,7129,ミアヘルサホールディングス,【100株】クオカード1000円相当,950,12.0,0.81,,,,2026-09
False,,7185,ヒロセ通商,【100株】食品等詰合せ10000円相当,5000,39.0,1.29,,,,2026-09
False,,7201,日産自動車,【100株】株主様紹介特典制度,,3.0,0.0,,,max逆日歩:0.0,2026-09
False,,7213,レシップホールディングス,【500株】岐阜県産柿など【注：継続保有制限】,1400,33.0,0.42,,,注意喚起:注意喚起 / max逆日歩:2.0,2026-09
False,,7231,トピー工業,【100株】交通傷害保険,,31.0,0.0,,,max逆日歩:6.0,2026-09
False,,7241,フタバ産業,【100株】【2027より保有制限】クオカード1000円,1000,11.0,0.9,,,,2026-09
False,,7273,イクヨ,"【1000株】クオカード60,000円【注：継続保有制限】",57000,63.0,9.15,,,,2026-09
False,,7278,エクセディ,【100株】カタログギフト 3000円相当【注：継続保有制限】,1800,60.0,0.3,,,max逆日歩:23.0,2026-09
False,,7296,エフ・シー・シー,【200株】三ヶ日青島みかん 4kg【注：継続保有制限】,1250,85.0,0.15,,,max逆日歩:4.0,2026-09
False,,7380,十六フィナンシャルグループ,【1000株】カタログギフト3000円相当,1800,271.0,0.07,,,max逆日歩:6.0,2026-09
False,,7412,アトム,【100株】優待ポイント 500円相当,325,3.0,0.93,,,注意喚起:注意喚起 / max逆日歩:24,2026-09
False,,7419,ノジマ,【300株】割引券10% 15枚,2.0,38.0,3.9,1000,,max逆日歩:4.0,2026-09
False,,7421,カッパ・クリエイト,【100株】優待カード 3000円相当,3000,16.0,1.9,,,注意喚起:申込停止 / max逆日歩:27.0,2026-09
False,,7446,東北化学薬品,【100株】生花など3000円相当,1200,45.0,0.26,,,,2026-09
False,,7458,第一興商,【200株】優待券5000円相当,5000,38.0,1.3,1000,,max逆日歩:9.0,2026-09
False,,7462,ＣＡＰＩＴＡ,【800株】プレミアム優待クラブ5000ポイント,3000,33.0,0.92,,,,2026-09
False,,7472,鳥羽洋行,【100株】クオカード1000円相当,950,39.0,0.25,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,7476,アズワン,【100株】クオカード1000円相当【注：継続保有制限】,950,25.0,0.37,,,max逆日歩:7.0,2026-09
False,,7481,尾家産業,"【100株】自社商品セット 2,000円相当【注：継続保有制限】",1000,26.0,0.39,,,,2026-09
False,,7494,コナカ,【100株】紳士服コナカ等20％割引3枚など,90,2.0,0.38,,,max逆日歩:2.0,2026-09
False,,7502,プラザホールディングス,【100株】THE GLAMPING PLAZA平日素泊まり優待券（半額）などから選択,,17.0,0.0,,,,2026-09
False,,7505,扶桑電通,【100株】クオカード1000円相当,950,21.0,0.45,,,,2026-09
False,,7510,たけびし,【100株】クオカード 1000円相当,1000,28.0,0.4,,,注意喚起:注意喚起 / max逆日歩:5.0,2026-09
False,,7522,ワタミ,【100株】食事優待券 4000円相当（500円券8枚）,4000,9.0,4.5,,,max逆日歩:2.0,2026-09
False,,7539,アイナボホールディングス,【100株】デジタルギフト1000円相当,970,8.0,1.19,,,max逆日歩:10.0,2026-09
False,,7550,ゼンショーホールディングス,【100株】食事優待券 1000円相当,1000,102.0,0.1,5000,,max逆日歩:4.0,2026-09
False,,7551,ウェッズ,【1000株】クオカード2000円相当,1900,70.0,0.27,,,max逆日歩:4.0,2026-09
False,,7555,大田花き,【100株】クオカード 500円相当,475,7.0,0.63,,,,2026-09
False,,7562,安楽亭,"【100株】株主ご優待券6,500円 及び 指定商品引換券3枚",981,38.0,0.26,,,,2026-09
False,,7578,ニチリョク,【100株】自社商品などの優待割引など,2000,1.0,26.32,,,,2026-09
False,,7593,ＶＴホールディングス,【100株】株主優待券,200,5.0,0.38,,,max逆日歩:1.0,2026-09
False,,7595,アルゴＧ,カレンダ,,13.0,,,,,2026-09
False,,7596,魚力,【100株】海産物 2000円相当,2000,23.0,0.9,,,,2026-09
False,,7616,コロワイド,【500株】優待ポイント 20000円相当,2,100.0,2.0,,,注意喚起:注意喚起 / max逆日歩:16,2026-09
False,,7621,うかい,【100株】箱根ガラスの森 入場券5枚 及び 株主様ご優待券3000円 3枚,10000,35.0,2.92,,,,2026-09
False,,7628,オーハシテクニカ,【100株】お米券1kg,440,12.0,0.4,,,注意喚起:注意喚起 / max逆日歩:4.0,2026-09
False,,7634,星医療酸器,【100株】ライフステージ阿佐ヶ谷優待割引,,52.0,0.0,,,,2026-09
False,,7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,【1株】株主優待カード（割引）,1000,0.0,71.43,,,max逆日歩:5.0,2026-09
False,,7643,ダイイチ,【100株】ＶＪＡギフトカード2000円相当,1940,17.0,1.13,,,,2026-09
False,,7646,ＰＬＡＮＴ,【100株】図書カードなど 1000円相当【注：継続保有制限】,750,18.0,0.41,,,,2026-09
False,,7677,ヤシマキザイ,【100株】プレミアム優待クラブ3000円相当,1800,28.0,0.65,,,,2026-09
False,,7698,アイスコ,【100株】ハーゲンダッツギフト券4枚,2380,29.0,0.84,,,,2026-09
False,,7711,助川電気工業,【1000株】クオカード3000円相当,2850,508.0,0.06,,,,2026-09
False,,7752,リコー,【1株】株主優待販売,1500,0.0,88.24,,,max逆日歩:2.0,2026-09
False,,7792,コラントッテ,【100株】ECストア割引クーポン5000円相当,5000,15.0,3.33,,,,2026-09
False,,7800,アミファ,【100株】クオカードPay 1000円相当【注：継続保有制限】,950,10.0,0.96,,,,2026-09
False,,7806,ＭＴＧ,"【100株】MTG公式オンラインショップ7,000ポイント【注：継続保有制限】",4200,82.0,0.52,,,max逆日歩:55.0,2026-09
False,,7819,粧美堂,【300株】自社商品 3000円相当,1200,30.0,0.41,,,max逆日歩:4.0,2026-09
False,,7823,アートネイチャー,【700株】プレミアム優待クラブ3000ポイント,3000,58.0,0.5,,,注意喚起:注意喚起 / max逆日歩:2.0,2026-09
False,,7837,アールシーコア,【100株】フェザント山中湖 優待割引,,4.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,7839,ＳＨＯＥＩ,【100株】ノベルティグッズなど,1500,21.0,0.71,,,max逆日歩:6.0,2026-09
False,,7857,セキ,【100株】セキ美術館招待券　2枚,,13.0,0.0,,,,2026-09
False,,7867,タカラトミー,【100株】割引券20～40%,500,41.0,0.12,,,max逆日歩:2.0,2026-09
False,,7872,エステールホールディングス,【100株】クオカード 500円相当,475,6.0,0.77,,,,2026-09
False,,7885,タカノ,【100株】自社商品 1000円相当,400,11.0,0.35,,,注意喚起:申込停止 / max逆日歩:9,2026-09
False,,7914,共同印刷,【200株】クオカード500円相当【注：継続保有制限】,475,35.0,0.13,,,max逆日歩:8.0,2026-09
False,,7916,光村印刷,【100株】自社オリジナルカレンダー,,19.0,0.0,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,7919,野崎印刷紙業,"【1000株】オリジナルQUOカード 1,000円分",950,22.0,0.43,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,7952,河合楽器製作所,【100株】クオカード500円及び抽選優待,500,33.0,0.2,,,max逆日歩:9.0,2026-09
False,,7979,松風,【100株】全国共通おこめ券2枚【注：継続保有制限】,,23.0,0.0,,,max逆日歩:3.0,2026-09
False,,7980,重松製作所,【1000株】花粉マスクなど 5000円相当,2000,86.0,0.23,,,,2026-09
False,,8022,美津濃,【100株】ミズノ公式オンラインショップ 20％割引など,20,41.0,0.0,,,max逆日歩:6.0,2026-09
False,,8023,ＤＡＩＫＯ　ＸＴＥＣＨ,【100株】クオカード1000円相当,950,11.0,0.91,,,max逆日歩:3.0,2026-09
False,,8041,ＯＵＧホールディングス,【100株】水産加工品等の自社商品 3500円相当,1750,46.0,0.38,,,注意喚起:申込停止 / max逆日歩:43.0,2026-09
False,,8043,スターゼン,"【100株】【2026記念】マックカード1,000円分",1000,15.0,0.6,,,max逆日歩:10.0,2026-09
False,,8045,横浜丸魚,【300株】	自社取扱商品 又は 取引先施設利用券 5000円,2000,63.0,0.32,,,,2026-09
False,,8052,椿本興業,【100株】クオカード2000円相当,2000,29.0,0.7,,,注意喚起:注意喚起 / max逆日歩:9.0,2026-09
False,,8059,第一実業,【400株】プレミアム優待クラブ20000ポイント,600,37.0,0.2,,,注意喚起:注意喚起,2026-09
False,,8081,カナデン,【100株】クオカード500円相当,500,26.0,0.2,,,,2026-09
False,,8089,ナイス,【100株】クオカード500円相当,475,20.0,0.24,,,注意喚起:申込停止 / max逆日歩:3.0,2026-09
False,,8098,稲畑産業,【100株】クオカード 500円相当,500,45.0,0.1,200,,max逆日歩:6.0,2026-09
False,,8101,ＧＳＩクレオス,【100株】クオカード1000円相当【注：継続保有制限】,950,26.0,0.36,,,max逆日歩:0.0,2026-09
False,,8111,ゴールドウイン,【100株】Goldwin Online Store株主優待割引クーポン15%,,22.0,0.0,,,max逆日歩:9,2026-09
False,,8118,キング,【100株】ファミリーセール招待,1300,12.0,1.11,,,max逆日歩:1.0,2026-09
False,,8135,ゼット,【100株】オンラインショップ20%割引,,4.0,0.0,,,,2026-09
False,,8136,サンリオ,【100株】サンリオピューロランド優待券1枚,1800,12.0,1.49,5000,,max逆日歩:4.0,2026-09
False,,8151,東陽テクニカ,【300株】プレミアム優待クラブ5000ポイント,5000,57.0,0.9,,,注意喚起:注意喚起 / max逆日歩:0.0,2026-09
False,,8153,モスフードサービス,【100株】優待券 1000円相当,1000,39.0,0.3,0,,max逆日歩:28,2026-09
False,,8157,都築電気,【100株】オリジナルカタログ商品1000円相当（クオカードあり）,1000,43.0,0.2,200,,注意喚起:注意喚起 / max逆日歩:8.0,2026-09
False,,8160,木曽路,【100株】食事券 1600円相当,1600,24.0,0.7,,,注意喚起:注意喚起 / max逆日歩:40,2026-09
False,,8163,ＳＲＳホールディングス,【100株】食事券 1000円相当,1000,15.0,0.7,,,注意喚起:注意喚起 / max逆日歩:17.0,2026-09
False,,8173,Ｊｏｓｈｉｎ,【100株】株主ご優待カード（200円✕11回）,1,44.0,2.3,,,max逆日歩:12.0,2026-09
False,,8207,テンアライド,【100株】飲食優待券 1000円相当,700,3.0,2.33,,,,2026-09
False,,8214,ＡＯＫＩホールディングス,【100株】割引券20% 5枚,3000,17.0,1.75,1000,,max逆日歩:4.0,2026-09
False,,8219,青山商事,【100株】株主優待割引券20% 3枚,330,8.0,0.43,0,,max逆日歩:12.0,2026-09
False,,8228,マルイチ産商,【100株】オリジナルカレー2000円相当【注：継続保有制限】,1000,10.0,0.95,,,注意喚起:申込停止,2026-09
False,,8242,エイチ・ツー・オー　リテイリング,【100株】おこめ1kgなどから選択,200,28.0,0.07,500,,max逆日歩:1.0,2026-09
False,,8255,アクシアル　リテイリング,【100株】株主優待券500円,500,13.0,0.4,,,max逆日歩:4.0,2026-09
False,,8275,フォーバル,【100株】EJOICAセレクトギフト2000円相当,2000,10.0,2.0,,,max逆日歩:31.0,2026-09
False,,8281,ゼビオホールディングス,【100株】20％割引優待券1枚など,500,11.0,0.44,1000,,max逆日歩:2.0,2026-09
False,,8282,ケーズホールディングス,【100株】優待券 1000円相当,1000,19.0,0.5,6000,,max逆日歩:3.0,2026-09
False,,8316,三井住友フィナンシャルグループ,【100株】【2027分割】Vポイント5000ポイントなど【注：継続保有制限】,4000,67.0,0.59,,,max逆日歩:2.0,2026-09
False,,8336,武蔵野銀行,【200株】【2027より保有制限】クオカード1000円,1000,57.0,0.2,,,max逆日歩:3.0,2026-09
False,,8345,岩手銀行,【100株】ATM手数料無料,,27.0,0.0,,,,2026-09
False,,8361,大垣共立銀行,【500株】【2027分割変更】カタログギフト5000円相当【注：継続保有制限】,3000,422.0,0.07,,,,2026-09
False,,8370,紀陽銀行,【400株】【2026のみ】カタログギフト3000円相当,3000,174.0,0.2,,,max逆日歩:3.0,2026-09
False,,8421,信金中央金庫,【1口】調味料,500,19.0,0.26,,,max逆日歩:1575,2026-09
False,,8544,京葉銀行,【500株】金利優遇,,142.0,0.0,,,max逆日歩:2.0,2026-09
False,,8601,大和証券グループ本社,"【1000株】クオカード2,000円相当",2000,180.0,0.1,0,,max逆日歩:0.0,2026-09
False,,8624,いちよし証券,【100株】カレンダー,,17.0,0.0,,,max逆日歩:0.0,2026-09
False,,8698,マネックスグループ,【100株】マネックスポイント100P,80,7.0,0.11,,,,2026-09
False,,8705,日産証券グループ,"【100株】【対象：タートルプラン新規申込】クオカード3,000円相当",3000,2.0,13.27,,,max逆日歩:4,2026-09
False,,8739,スパークス・グループ,【300株】プレミアム優待クラブ 2000ポイント,2000,79.0,0.3,,,max逆日歩:14.0,2026-09
False,,8789,フィンテック　グローバル,【1000株】ムーミンバレーパークの当日チケット50％割引（２名様分）,2500,16.0,1.54,,,,2026-09
False,,8798,アドバンスクリエイト,【100株】【2026休止】カタログギフト4180円相当 及び 保険市場clubOff1年間無料,2508,1.0,18.31,,,max逆日歩:18.0,2026-09
False,,8818,京阪神ビルディング,【600株】プレミアム優待クラブ25000ポイント,2.0,65.0,3.9,,,注意喚起:注意喚起,2026-09
False,,8850,スターツコーポレーション,【100株】自社サービス割引券12枚,228,47.0,0.05,,,max逆日歩:6.0,2026-09
False,,8892,エスコン,【1000株】クオカード1000円相当【注：継続保有制限】,950,110.0,0.09,,,,2026-09
False,,8897,ＭＩＲＡＲＴＨホールディングス,【1000株】プレミアム優待クラブ3000ポイント,3000,45.0,0.7,,,,2026-09
False,,8938,グローム・ホールディングス,【100株】医療サービス割引券,,3.0,0.0,,,,2026-09
False,,8986,大和証券リビング投資法人,【1口】介護施設等における優待サービス,,9.0,0.0,,,max逆日歩:270,2026-09
False,,9001,東武鉄道,【200株】電車全線優待乗車証（回数券式）2枚,1400,59.0,0.24,11600,,max逆日歩:5.0,2026-09
False,,9003,相鉄ホールディングス,【200株】電車全線回数券 6枚,1200,53.0,0.23,,,max逆日歩:6.0,2026-09
False,,9005,東急,【100株】電車・バス全線キップ2枚,460,16.0,0.28,5000,,max逆日歩:3.0,2026-09
False,,9006,京浜急行電鉄,【200株】電車・バス全線キップ2枚,820,15.0,0.26,0,,max逆日歩:4.0,2026-09
False,,9007,小田急電鉄,【500株】電車全線キップ4枚,1800,89.0,0.2,,,max逆日歩:2.0,2026-09
False,,9008,京王電鉄,【100株】電車全線優待乗車券2枚,560,8.0,0.72,,,max逆日歩:32,2026-09
False,,9009,京成電鉄,【100株】回数券式(電車)1枚,750,13.0,0.55,,,max逆日歩:1.0,2026-09
False,,9010,富士急行,【100株】電車・バス・観光施設共通優待券5枚,12500,26.0,4.73,,,注意喚起:注意喚起 / max逆日歩:101.0,2026-09
False,,9023,東京地下鉄,【200株】全線きっぷ3枚,480,31.0,0.15,,,max逆日歩:2.0,2026-09
False,,9024,西武ホールディングス,【300株】電車・バス全線キップ2枚,760,107.0,0.07,0,,max逆日歩:2.0,2026-09
False,,9029,ヒガシホールディングス,【500株】クオカード1000円相当,950,91.0,0.1,,,,2026-09
False,,9031,西日本鉄道,【100株】電車・バス全線キップ2枚,1000,31.0,0.32,,,max逆日歩:4,2026-09
False,,9033,広島電鉄,【500株】優待乗車券 4枚など,800,32.0,0.25,,,注意喚起:申込停止 / max逆日歩:1.0,2026-09
False,,9035,第一交通産業,【100株】タクシークーポン券など1000円相当,600,8.0,0.8,,,,2026-09
False,,9039,サカイ引越センター,【300株】岩手県産銀河のしずく5kg 又は クオカード2000円相当等から選択【注：継続保有制限】,1900,92.0,0.21,,,max逆日歩:9.0,2026-09
False,,9041,近鉄グループホールディングス,【100株】沿線招待乗車券4枚【注：継続保有制限】,6400,35.0,1.8,,,max逆日歩:7.0,2026-09
False,,9042,阪急阪神ホールディングス,【100株】電車全線キップ2枚,1160,45.0,0.25,6200,,max逆日歩:4.0,2026-09
False,,9044,ＮＡＮＫＡＩ,【200株】【2028より保有制限】電車全線キップ6枚,4800,64.0,0.76,10300,,max逆日歩:4.0,2026-09
False,,9045,京阪ホールディングス,【300株】京阪電車全線きっぷ 10枚 及び プレミアムカー券引換券2枚【注：継続保有制限】,3700,96.0,0.38,,,max逆日歩:7.0,2026-09
False,,9046,神戸電鉄,【100株】電車全線乗車券4枚,1680,25.0,0.68,,,注意喚起:申込停止 / max逆日歩:50,2026-09
False,,9048,名古屋鉄道,【600株】電車全線乗車券2枚【注：継続保有制限】,1500,112.0,0.13,,,max逆日歩:9,2026-09
False,,9051,センコン物流,【500株】お米５㎏ または 東北の特産品 2300円相当,1150,64.0,0.18,,,,2026-09
False,,9052,山陽電気鉄道,【100株】電車全線乗車券2枚,1100,20.0,0.55,,,注意喚起:注意喚起 / max逆日歩:34.0,2026-09
False,,9081,神奈川中央交通,【100株】電車全線乗車券5枚,1000,40.0,0.25,,,注意喚起:注意 / max逆日歩:17.0,2026-09
False,,9083,神姫バス,【100株】株主優待乗車券5枚,500,20.0,0.25,,,注意喚起:申込停止,2026-09
False,,9090,ＡＺ－ＣＯＭ丸和ホールディングス,【400株】プレミアム優待クラブ3000ポイント,3000,36.0,0.8,,,注意喚起:注意喚起,2026-09
False,,9104,商船三井,【100株】フェリーサービス共通クーポン券1枚など,25,71.0,0.0,,,max逆日歩:86.0,2026-09
False,,9201,日本航空,【200株】割引券50％,1200,62.0,0.2,1000,,max逆日歩:3.0,2026-09
False,,9202,ＡＮＡホールディングス,【100株】割引券50%,1700,30.0,0.57,,,max逆日歩:2.0,2026-09
False,,9206,スターフライヤー,【100株】優待50%割引券 3枚,4800,20.0,2.47,,,,2026-09
False,,9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔ,【100株】【2026記念】クオカード1000円相当,950,3.0,3.37,,,,2026-09
False,,9221,フルハシＥＰＯ,"【200株】デジタルギフト5,000円分",4850,24.0,2.05,,,,2026-09
False,,9223,ＡＳＮＯＶＡ,【1000株】プレミアム優待クラブ15000P,9000,42.0,2.14,,,,2026-09
False,,9244,デジタリフト,"【300株】デジタルギフト6,000円相当【注：継続保有制限】",5820,45.0,1.34,,,,2026-09
False,,9246,プロジェクトホールディングス,【300株】プレミアム優待クラブ5000ポイント,3000,33.0,0.89,,,,2026-09
False,,9247,ＴＲＥホールディングス,【1000株】石川県ブランド米「ひゃくまん穀」10kg【注：継続保有制限】,5000,178.0,0.28,,,,2026-09
False,,9249,日本エコシステム,【500株】クオカード15000円相当,14250,83.0,1.71,,,,2026-09
False,,9274,ＫＰＰグループホールディングス,"【100株】図書カード1,000円分",1000,11.0,0.9,,,max逆日歩:2.0,2026-09
False,,9305,ヤマタネ,【300株】⼭種美術館カレンダー 及び 厳選こだわり⽶2㎏,500,21.0,0.08,,,max逆日歩:6.0,2026-09
False,,9319,中央倉庫,【300株】クオカード1000円相当,1000,54.0,0.2,,,max逆日歩:3.0,2026-09
False,,9322,川西倉庫,【100株】クオカード500円相当,475,25.0,0.19,,,,2026-09
False,,9330,揚羽,【300株】デジタルギフト8000円相当【注：継続保有制限】,7760,27.0,2.87,,,,2026-09
False,,9342,スマサポ,【300株】クオカード2000円相当,1900,29.0,0.66,,,,2026-09
False,,9347,日本管財ホールディングス,【100株】カタログギフト2000円相当,2000,30.0,0.7,,,max逆日歩:4.0,2026-09
False,,9368,キムラユニティー,【200株】お米券2kg,880,19.0,0.5,,,max逆日歩:5.0,2026-09
False,,9404,日本テレビホールディングス,【100株】Hulu 1ヶ月分チケットなど,400,29.0,0.13,,,max逆日歩:1.0,2026-09
False,,9405,朝日放送グループホールディングス,【100株】クオカード 500円相当,500,9.0,0.6,,,max逆日歩:3.0,2026-09
False,,9409,テレビ朝日ホールディングス,【100株】【抽選】番組観覧招待など,,31.0,0.0,,,max逆日歩:3.0,2026-09
False,,9413,テレビ東京ホールディングス,【100株】【抽選】番組観覧招待など,,34.0,0.0,,,max逆日歩:2.0,2026-09
False,,9470,学研ホールディングス,【100株】株主優待ポイント1000ポイント【注：継続保有制限】,600,11.0,0.56,,,max逆日歩:1.0,2026-09
False,,9517,イーレックス,【300株】プレミアム優待クラブ2000ポイント,2000,25.0,0.8,,,注意喚起:注意喚起 / max逆日歩:3.0,2026-09
False,,9536,西部ガスホールディングス,【200株】プレミアム優待クラブ 6000ポイント,6000,52.0,1.2,,,注意喚起:注意喚起 / max逆日歩:4.0,2026-09
False,,9553,マイクロアド,"【800株】デジタルギフト®7,000円分",6790,52.0,1.31,,,注意喚起:申込停止 / max逆日歩:3,2026-09
False,,9562,ビジネスコーチ,"【400株】デジタルギフト® 2,000円分",1600,28.0,0.59,,,,2026-09
False,,9564,ＦＣＥ,【100株】デジタルギフト1000円相当,970,6.0,1.73,,,,2026-09
False,,9605,東映,【500株】映画優待券6枚,12600,300.0,0.42,10000,,max逆日歩:5.0,2026-09
False,,9616,共立メンテナンス,【100株】株主様ご優待割引券2000円 及び 株主様リゾートホテル優待券1枚,2000,32.0,0.6,,,max逆日歩:2.0,2026-09
False,,9633,東京テアトル,【100株】映画招待券4枚,800,19.0,0.42,,,注意喚起:申込停止 / max逆日歩:19.0,2026-09
False,,9635,武蔵野興業,【100株】武蔵野館映画無料優待券 4枚など,8000,26.0,3.12,,,,2026-09
False,,9643,中日本興業,【100株】劇場招待券1冊など,2000,110.0,0.18,,,,2026-09
False,,9644,タナベコンサルティンググループ,【100株】デジタルギフト500円相当,500,8.0,0.7,,,注意喚起:注意,2026-09
False,,9658,ビジネスブレイン太田昭和,【100株】デジタルギフト500円相当,500,11.0,0.4,,,,2026-09
False,,9679,ホウライ,【100株】ピュアミルクアイス５個セット引換券,750,23.0,0.33,,,,2026-09
False,,9701,東京會舘,【100株】株主ご優待割引券 4枚,,44.0,0.0,,,,2026-09
False,,9713,ロイヤルホテル,【500株】リーガメンバーズポイント10000P 及び ご宿泊優待券15枚など,4500,46.0,0.98,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,9726,ＫＮＴ－ＣＴホールディングス,【100株】割引券2枚,60,20.0,0.03,,,,2026-09
False,,9759,ＮＳＤ,【100株】クオカード 1000円相当,1000,29.0,0.3,2000,,max逆日歩:2.0,2026-09
False,,9795,ステップ,【100株以上】クオカード500円相当,500,23.0,0.2,,,注意喚起:注意喚起 / max逆日歩:5.0,2026-09
False,,9816,ストライダーズ,【100株】ECサイト「北陸マルシェ」及び グループホテル宿泊での割引利用クーポン券1000円,1000,3.0,3.89,,,,2026-09
False,,9823,マミーマートホールディングス,"【500株】株主ご優待券2,000円分 及び 当社オリジナル商品詰め合せ",2000,51.0,0.4,,,,2026-09
False,,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ,【200株】食事優待券 1500円相当,1000,34.0,0.3,,,max逆日歩:22.0,2026-09
False,,9831,ヤマダホールディングス,【100株】買物券 1000円相当,1000,7.0,1.4,1000,,max逆日歩:2.0,2026-09
False,,9832,オートバックスセブン,【100株】オートバックス限定Ｖポイント1000ポイント【注：継続保有制限】,850,16.0,0.53,,,max逆日歩:5.0,2026-09
False,,9849,共同紙販ホールディングス,【100株】ティッシュなど紙製品 2000円相当,800,45.0,0.18,,,,2026-09
False,,9850,グルメ杵屋,【100株】食事優待券 1000円相当,1000,10.0,1.0,,,注意喚起:申込停止 / max逆日歩:10,2026-09
False,,9854,愛眼,【100株】割引券30%,380,3.0,1.38,,,注意喚起:申込停止 / max逆日歩:0.0,2026-09
False,,9878,セキド,【500株】コスメセット5000円,1500,21.0,0.72,,,,2026-09
False,,9882,イエローハット,"【100株】割引券3,000円分＋商品引換券1枚【注：継続保有制限】",3000,17.0,1.74,,,max逆日歩:5.0,2026-09
False,,9890,マキヤ,【100株】買物割引券 1200円相当,360,15.0,0.24,,,,2026-09
False,,9895,コンセック,【100株】ラ・バモンドライト及び ふりかけ詰合わせ,1000,13.0,0.78,,,,2026-09
